Type,Front,Back,Tags
"Cloze","Get value with default: {{c1::dict.get(key, default)}}","","arrays_hashing::python"
"Cloze","Set default if key missing: {{c1::dict.setdefault(key, default)}}","","arrays_hashing::python"
"Cloze","Update dict with another: {{c1::dict1.update(dict2)}}","","arrays_hashing::python"
"Cloze","Delete key from dict: {{c1::del dict[key]}} or {{c2::dict.pop(key)}}","","arrays_hashing::python"
"Cloze","Set intersection: {{c1::set1 & set2}} or {{c2::set1.intersection(set2)}}","","arrays_hashing::python"
"Cloze","Set union: {{c1::set1 | set2}} or {{c2::set1.union(set2)}}","","arrays_hashing::python"
"Cloze","Set difference: {{c1::set1 - set2}} or {{c2::set1.difference(set2)}}","","arrays_hashing::python"
"Basic","Problem asks for 'frequency of elements'. What data structure?","Counter or dict","arrays_hashing::pattern"
"Basic","Problem asks to 'find duplicates'. What data structure?","Set","arrays_hashing::pattern"
"Basic","Problem needs to check if element exists quickly. What structure?","Set or dict","arrays_hashing::pattern"
"Basic","Problem asks for 'pair that sums to target'. What approach?","Hashmap to store complements","arrays_hashing::pattern"
"Basic","Problem needs to group elements by property. What structure?","defaultdict(list)","arrays_hashing::pattern"
"Basic","Problem asks for 'unique elements'. What structure?","Set","arrays_hashing::pattern"
"Basic","Problem asks for 'count occurrences'. What structure?","Counter or defaultdict(int)","arrays_hashing::pattern"
"Basic","When to use Counter vs defaultdict(int)?","Counter for built-in methods like most_common(); defaultdict for simple counting","arrays_hashing::pattern"
"Basic","Problem says 'in O(1) time'. What structure likely needed?","Hash table (dict or set)","arrays_hashing::pattern"
"Basic","Problem needs to map values to indices. What structure?","Dict with {value: index}","arrays_hashing::pattern"
"Cloze","Two Sum - store complement: {{c1::seen[num] = i}}","","arrays_hashing::code"
"Cloze","Two Sum - check complement: {{c1::if target - num in seen}}","","arrays_hashing::code"
"Cloze","Group anagrams key: {{c1::tuple(sorted(s))}} or {{c2::tuple(Counter(s).items())}}","","arrays_hashing::code"
"Cloze","Check if two strings are anagrams: {{c1::Counter(s1) == Counter(s2)}}","","arrays_hashing::code"
"Cloze","Check if list has duplicates: {{c1::len(nums) != len(set(nums))}}","","arrays_hashing::code"
"Cloze","Find single duplicate with set: {{c1::if num in seen: return num}}","","arrays_hashing::code"
"Cloze","Count frequency manually: {{c1::freq[num] = freq.get(num, 0) + 1}}","","arrays_hashing::code"
"Cloze","Top K frequent - get top k: {{c1::counter.most_common(k)}}","","arrays_hashing::code"
"Cloze","Product except self - prefix product: {{c1::prefix[i] = prefix[i-1] * nums[i-1]}}","","arrays_hashing::code"
"Cloze","Encode string list with delimiter: {{c1::chr(257).join(strs)}}","","arrays_hashing::code"
"Cloze","Valid Sudoku - check row: {{c1::if num in rows[i]: return False}}","","arrays_hashing::code"
"Cloze","Valid Sudoku - box index: {{c1::(i // 3, j // 3)}}","","arrays_hashing::code"
"Cloze","Longest consecutive - start of sequence: {{c1::if num - 1 not in num_set}}","","arrays_hashing::code"
"Cloze","Longest consecutive - count sequence: {{c1::while num + length in num_set: length += 1}}","","arrays_hashing::code"
"Basic","Two Sum: Find indices of two numbers that sum to target. Approach?","Hashmap {num: index}, check if target - num exists","arrays_hashing::problem"
"Basic","Contains Duplicate: Check if array has duplicates. Approach?","Convert to set, compare lengths","arrays_hashing::problem"
"Basic","Valid Anagram: Check if two strings are anagrams. Approach?","Compare Counter of both strings","arrays_hashing::problem"
"Basic","Group Anagrams: Group strings that are anagrams. Approach?","Use sorted string or char count tuple as dict key","arrays_hashing::problem"
"Basic","Top K Frequent Elements: Find k most frequent. Approach?","Counter.most_common(k) or bucket sort","arrays_hashing::problem"
"Basic","Product of Array Except Self: Product without division. Approach?","Prefix and suffix products in two passes","arrays_hashing::problem"
"Basic","Valid Sudoku: Validate 9x9 board. Approach?","Track seen numbers in rows, cols, boxes using sets","arrays_hashing::problem"
"Basic","Longest Consecutive Sequence: Find longest consecutive sequence in O(n). Approach?","Set for O(1) lookup, only start counting from sequence start","arrays_hashing::problem"
"Basic","Time complexity of Two Sum with hashmap?","O(n)","arrays_hashing::complexity"
"Basic","Space complexity of Two Sum with hashmap?","O(n)","arrays_hashing::complexity"
"Basic","Time complexity of Group Anagrams?","O(n * k log k) where k is max string length","arrays_hashing::complexity"
"Basic","Time complexity of Top K Frequent with Counter?","O(n log k) with heap or O(n) with bucket sort","arrays_hashing::complexity"
"Basic","Time complexity of Product Except Self?","O(n)","arrays_hashing::complexity"
"Basic","Time complexity of Longest Consecutive Sequence?","O(n)","arrays_hashing::complexity"
"Basic","Why is Longest Consecutive O(n) with a while loop?","Each element visited at most twice (once in loop, once in while)","arrays_hashing::complexity"
"Cloze","Bucket sort for frequency: create {{c1::n+1}} buckets where index = frequency","","arrays_hashing::code"
"Cloze","Check if string has all unique chars: {{c1::len(s) == len(set(s))}}","","arrays_hashing::code"
"Cloze","Build frequency dict from scratch: {{c1::freq = {}; for c in s: freq[c] = freq.get(c, 0) + 1}}","","arrays_hashing::code"
"Basic","What's the difference between dict and OrderedDict in Python 3.7+?","Regular dict maintains insertion order; OrderedDict has move_to_end() and equality considers order","arrays_hashing::concept"
"Cloze","Frozenset is a {{c1::hashable}} version of set","","arrays_hashing::concept"
"Cloze","Use {{c1::frozenset}} when you need a set as a dict key","","arrays_hashing::python"
"Basic","Can a list be a dict key?","No, lists are mutable and unhashable; use tuple instead","arrays_hashing::concept"
"Cloze","Two pointers technique uses {{c1::O(1)}} extra space","","two_pointers::complexity"
"Cloze","Two pointers on sorted array typically achieves {{c1::O(n)}} time","","two_pointers::complexity"
"Cloze","Two pointers avoids {{c1::O(n²)}} brute force by eliminating redundant comparisons","","two_pointers::concept"
"Cloze","{{c1::Opposite ends}} pattern: start pointers at beginning and end, move toward center","","two_pointers::concept"
"Cloze","{{c1::Same direction}} pattern: both pointers move left to right at different speeds","","two_pointers::concept"
"Cloze","{{c1::Fast/slow}} pointer pattern: one moves faster to detect cycles or find middle","","two_pointers::concept"
"Cloze","Two pointers works best on {{c1::sorted}} arrays or when order matters","","two_pointers::concept"
"Cloze","Sort list in Python: {{c1::nums.sort()}} (in-place) or {{c2::sorted(nums)}} (new list)","","two_pointers::python"
"Cloze","Sort with custom key: {{c1::sorted(arr, key=lambda x: x[1])}}","","two_pointers::python"
"Cloze","Sort in reverse: {{c1::sorted(arr, reverse=True)}}","","two_pointers::python"
"Cloze","Reverse list in-place: {{c1::nums.reverse()}} or {{c2::nums[:] = nums[::-1]}}","","two_pointers::python"
"Cloze","Reverse with slicing: {{c1::nums[::-1]}}","","two_pointers::python"
"Cloze","Swap in Python: {{c1::a, b = b, a}}","","two_pointers::python"
"Cloze","Get absolute value: {{c1::abs(x)}}","","two_pointers::python"
"Cloze","String to list of chars: {{c1::list(s)}}","","two_pointers::python"
"Cloze","List of chars to string: {{c1::''.join(chars)}}","","two_pointers::python"
"Cloze","Check if char is alphanumeric: {{c1::c.isalnum()}}","","two_pointers::python"
"Cloze","Convert char to lowercase: {{c1::c.lower()}}","","two_pointers::python"
"Basic","Array is sorted - what technique to consider?","Two pointers or binary search","two_pointers::pattern"
"Basic","Problem asks for 'pair with sum X' in sorted array. Approach?","Two pointers from opposite ends","two_pointers::pattern"
"Basic","Problem asks to 'reverse in-place'. Approach?","Two pointers swapping from ends toward center","two_pointers::pattern"
"Basic","Problem involves 'removing duplicates from sorted array'. Approach?","Slow pointer for write position, fast for reading","two_pointers::pattern"
"Basic","Problem asks for 'container with most water'. Approach?","Two pointers from ends, move the shorter one","two_pointers::pattern"
"Basic","Problem asks for 'triplet with sum X'. Approach?","Sort + fix first element + two pointers on rest","two_pointers::pattern"
"Basic","Problem needs to 'check if palindrome'. Approach?","Two pointers from opposite ends comparing chars","two_pointers::pattern"
"Basic","Problem says 'merge two sorted arrays'. Approach?","Two pointers, one per array, compare and advance","two_pointers::pattern"
"Basic","Problem needs 'partition array around pivot'. Approach?","Two pointers swapping elements to correct side","two_pointers::pattern"
"Basic","Problem asks to 'move zeros to end'. Approach?","Slow pointer for next non-zero position, fast scans","two_pointers::pattern"
"Cloze","Two Sum II (sorted) - move pointers: if sum < target {{c1::left += 1}} else {{c2::right -= 1}}","","two_pointers::code"
"Cloze","Two Sum II - opposite ends setup: {{c1::left, right = 0, len(nums) - 1}}","","two_pointers::code"
"Cloze","Valid Palindrome - skip non-alphanumeric: {{c1::while left < right and not s[left].isalnum(): left += 1}}","","two_pointers::code"
"Cloze","3Sum - skip duplicates for first element: {{c1::if i > 0 and nums[i] == nums[i-1]: continue}}","","two_pointers::code"
"Cloze","3Sum - skip duplicates for second element: {{c1::while left < right and nums[left] == nums[left-1]: left += 1}}","","two_pointers::code"
"Cloze","Container With Most Water - area formula: {{c1::min(height[left], height[right]) * (right - left)}}","","two_pointers::code"
"Cloze","Container With Most Water - move shorter: {{c1::if height[left] < height[right]: left += 1 else: right -= 1}}","","two_pointers::code"
"Cloze","Remove duplicates - write position: {{c1::if nums[i] != nums[write_idx - 1]: nums[write_idx] = nums[i]; write_idx += 1}}","","two_pointers::code"
"Cloze","Move zeros - swap non-zero: {{c1::if nums[fast] != 0: nums[slow], nums[fast] = nums[fast], nums[slow]; slow += 1}}","","two_pointers::code"
"Cloze","Reverse string in-place: {{c1::while left < right: s[left], s[right] = s[right], s[left]; left += 1; right -= 1}}","","two_pointers::code"
"Cloze","Trapping rain water - water at position: {{c1::min(left_max, right_max) - height[i]}}","","two_pointers::code"
"Cloze","Trapping rain water - update max: {{c1::left_max = max(left_max, height[left])}}","","two_pointers::code"
"Cloze","Sort colors (Dutch flag) - three pointers: {{c1::low, mid, high = 0, 0, len(nums) - 1}}","","two_pointers::code"
"Cloze","Merge sorted arrays - compare and place: {{c1::if nums1[p1] > nums2[p2]: nums1[p] = nums1[p1]; p1 -= 1}}","","two_pointers::code"
"Basic","Two Sum II: Find pair summing to target in sorted array. Approach?","Two pointers from ends, adjust based on sum comparison","two_pointers::problem"
"Basic","Valid Palindrome: Check if string is palindrome ignoring non-alphanumeric. Approach?","Two pointers from ends, skip non-alphanumeric, compare lowercase","two_pointers::problem"
"Basic","3Sum: Find triplets summing to zero. Approach?","Sort, fix first num, two pointers for remaining two, skip duplicates","two_pointers::problem"
"Basic","Container With Most Water: Max area between lines. Approach?","Two pointers from ends, move shorter line inward","two_pointers::problem"
"Basic","Trapping Rain Water: Water trapped between bars. Approach?","Two pointers tracking left_max and right_max, fill from shorter side","two_pointers::problem"
"Basic","Remove Duplicates from Sorted Array: In-place unique elements. Approach?","Write pointer for unique position, read pointer scans array","two_pointers::problem"
"Basic","Move Zeroes: Move zeros to end maintaining order. Approach?","Write pointer for next non-zero, swap when found","two_pointers::problem"
"Basic","Sort Colors: Sort array of 0,1,2 in-place. Approach?","Dutch National Flag: three pointers for low, mid, high","two_pointers::problem"
"Basic","Time complexity of Two Sum II?","O(n)","two_pointers::complexity"
"Basic","Time complexity of 3Sum?","O(n²) - sort is O(n log n), two pointers for each element is O(n)","two_pointers::complexity"
"Basic","Time complexity of Container With Most Water?","O(n)","two_pointers::complexity"
"Basic","Time complexity of Trapping Rain Water with two pointers?","O(n)","two_pointers::complexity"
"Basic","Space complexity of two pointer solutions?","O(1) extra space (not counting output)","two_pointers::complexity"
"Basic","Why move the shorter line in Container With Most Water?","Moving taller line can only decrease area; moving shorter might increase it","two_pointers::concept"
"Basic","Why does 3Sum need to skip duplicates?","To avoid duplicate triplets in the result","two_pointers::concept"
"Basic","When to use opposite ends vs same direction pointers?","Opposite: searching/comparing extremes. Same: maintaining a window or partition","two_pointers::concept"
"Cloze","4Sum uses {{c1::O(n³)}} time with sorting and two pointers","","two_pointers::complexity"
"Cloze","In-place reverse uses {{c1::O(1)}} space by swapping elements","","two_pointers::complexity"
"Cloze","Squares of sorted array: {{c1::compare abs values}} from both ends","","two_pointers::code"
"Cloze","Squares of sorted array: {{c1::result[k] = nums[right]**2 if abs(nums[right]) > abs(nums[left]) else nums[left]**2}}","","two_pointers::code"
"Basic","Squares of a Sorted Array: Return sorted squares. Approach?","Two pointers from ends comparing absolute values, fill result from end","two_pointers::problem"
"Cloze","Partition array around pivot: {{c1::swap nums[left] with nums[right] when left value > pivot and right value < pivot}}","","two_pointers::code"
"Basic","What's the key insight for trapping rain water?","Water level at any position = min(max_left, max_right) - height","two_pointers::concept"
"Cloze","Boat to save people - pair heaviest with lightest: {{c1::if people[left] + people[right] <= limit: left += 1}}","","two_pointers::code"
"Cloze","Stack follows {{c1::LIFO}} (Last In First Out) order","","stack::concept"
"Cloze","Stack push operation is {{c1::O(1)}} time","","stack::complexity"
"Cloze","Stack pop operation is {{c1::O(1)}} time","","stack::complexity"
"Cloze","Stack peek/top operation is {{c1::O(1)}} time","","stack::complexity"
"Cloze","A {{c1::monotonic stack}} maintains elements in sorted order (increasing or decreasing)","","stack::concept"
"Cloze","Monotonic {{c1::decreasing}} stack pops elements smaller than current","","stack::concept"
"Cloze","Monotonic {{c1::increasing}} stack pops elements larger than current","","stack::concept"
"Cloze","Monotonic stack is used to find {{c1::next greater}} or {{c1::next smaller}} element","","stack::concept"
"Cloze","{{c1::Call stack}} tracks function calls and local variables during recursion","","stack::concept"
"Cloze","Python list as stack - push: {{c1::stack.append(x)}}","","stack::python"
"Cloze","Python list as stack - pop: {{c1::stack.pop()}}","","stack::python"
"Cloze","Python list as stack - peek: {{c1::stack[-1]}}","","stack::python"
"Cloze","Check if stack empty: {{c1::if not stack}} or {{c2::len(stack) == 0}}","","stack::python"
"Cloze","Import deque for stack: {{c1::from collections import deque}}","","stack::python"
"Cloze","deque as stack - push: {{c1::stack.append(x)}}","","stack::python"
"Cloze","deque as stack - pop: {{c1::stack.pop()}}","","stack::python"
"Cloze","Check if char is digit: {{c1::c.isdigit()}}","","stack::python"
"Cloze","Convert string to int: {{c1::int(s)}}","","stack::python"
"Cloze","Integer division toward zero: {{c1::int(a / b)}} not a // b","","stack::python"
"Cloze","Get ASCII value: {{c1::ord(c)}}","","stack::python"
"Cloze","Get char from ASCII: {{c1::chr(n)}}","","stack::python"
"Basic","Problem asks to 'match brackets/parentheses'. What structure?","Stack","stack::pattern"
"Basic","Problem asks for 'next greater element'. What approach?","Monotonic decreasing stack","stack::pattern"
"Basic","Problem asks for 'next smaller element'. What approach?","Monotonic increasing stack","stack::pattern"
"Basic","Problem involves 'evaluating expression'. What structure?","Stack (one for numbers, optionally one for operators)","stack::pattern"
"Basic","Problem asks for 'largest rectangle in histogram'. What approach?","Monotonic increasing stack","stack::pattern"
"Basic","Problem needs to 'reverse' something. What structure often helps?","Stack","stack::pattern"
"Basic","Problem involves 'undo operations'. What structure?","Stack","stack::pattern"
"Basic","Problem asks for 'min element in stack in O(1)'. What approach?","Two stacks: main stack and min stack","stack::pattern"
"Basic","Problem has 'nested structure' like nested lists. What structure?","Stack","stack::pattern"
"Basic","Problem asks to 'decode nested string'. What approach?","Stack to track nested levels","stack::pattern"
"Cloze","Valid parentheses - matching pairs: {{c1::pairs = {')': '(', ']': '[', '}': '{'}}}","","stack::code"
"Cloze","Valid parentheses - check match: {{c1::if not stack or stack[-1] != pairs[c]: return False}}","","stack::code"
"Cloze","Valid parentheses - final check: {{c1::return len(stack) == 0}}","","stack::code"
"Cloze","Min Stack - push to min stack: {{c1::if not min_stack or val <= min_stack[-1]: min_stack.append(val)}}","","stack::code"
"Cloze","Min Stack - pop from min stack: {{c1::if val == min_stack[-1]: min_stack.pop()}}","","stack::code"
"Cloze","Evaluate RPN - operators: {{c1::ops = {'+': lambda a,b: a+b, '-': lambda a,b: a-b, '*': lambda a,b: a*b, '/': lambda a,b: int(a/b)}}}","","stack::code"
"Cloze","Evaluate RPN - apply operator: {{c1::b, a = stack.pop(), stack.pop(); stack.append(ops[token](a, b))}}","","stack::code"
"Cloze","Next greater element - monotonic stack: {{c1::while stack and nums[stack[-1]] < nums[i]: result[stack.pop()] = nums[i]}}","","stack::code"
"Cloze","Daily temperatures - store indices: {{c1::while stack and temps[stack[-1]] < temps[i]: j = stack.pop(); result[j] = i - j}}","","stack::code"
"Cloze","Generate parentheses - backtrack condition: {{c1::if open < n: backtrack(open + 1, close)}}","","stack::code"
"Cloze","Generate parentheses - close condition: {{c1::if close < open: backtrack(open, close + 1)}}","","stack::code"
"Cloze","Largest rectangle histogram - area: {{c1::height * (right - left - 1)}} where right and left are boundaries","","stack::code"
"Cloze","Largest rectangle histogram - width with sentinel: {{c1::i - stack[-1] - 1}}","","stack::code"
"Cloze","Car fleet - time to reach: {{c1::time = (target - position) / speed}}","","stack::code"
"Cloze","Basic calculator - handle sign: {{c1::if c == '-': sign = -sign}}","","stack::code"
"Cloze","Basic calculator - handle parenthesis: {{c1::stack.append(result); stack.append(sign); result = 0; sign = 1}}","","stack::code"
"Cloze","Decode string - store state: {{c1::stack.append((current_string, current_num))}}","","stack::code"
"Basic","Valid Parentheses: Check if brackets match. Approach?","Stack, push open brackets, pop and match for close brackets","stack::problem"
"Basic","Min Stack: Stack with O(1) getMin. Approach?","Maintain parallel min stack or store pairs (val, min_so_far)","stack::problem"
"Basic","Evaluate Reverse Polish Notation: Evaluate postfix expression. Approach?","Stack for operands, pop two for each operator","stack::problem"
"Basic","Daily Temperatures: Days until warmer temp. Approach?","Monotonic decreasing stack storing indices","stack::problem"
"Basic","Generate Parentheses: All valid n-pair combinations. Approach?","Backtracking with stack/string, track open and close counts","stack::problem"
"Basic","Largest Rectangle in Histogram: Largest rectangular area. Approach?","Monotonic increasing stack, calculate area when popping","stack::problem"
"Basic","Car Fleet: How many fleets reach target. Approach?","Sort by position, stack to track fleets by time","stack::problem"
"Basic","Basic Calculator: Evaluate expression with +, -, (). Approach?","Stack to handle parentheses and signs","stack::problem"
"Basic","Time complexity of Valid Parentheses?","O(n)","stack::complexity"
"Basic","Space complexity of Valid Parentheses?","O(n) worst case (all open brackets)","stack::complexity"
"Basic","Time complexity of Daily Temperatures?","O(n) - each element pushed and popped at most once","stack::complexity"
"Basic","Time complexity of Largest Rectangle in Histogram?","O(n)","stack::complexity"
"Basic","Time complexity of Generate Parentheses?","O(4^n / sqrt(n)) - Catalan number","stack::complexity"
"Basic","Why use monotonic stack for next greater element?","Efficiently finds next greater by maintaining decreasing order","stack::concept"
"Basic","What's stored in stack for histogram problem?","Indices of bars, maintaining increasing height order","stack::concept"
"Basic","Why add sentinel values (0) to histogram stack?","To handle remaining elements and simplify boundary cases","stack::concept"
"Cloze","Simplify path - handle '..': {{c1::if stack: stack.pop()}}","","stack::code"
"Cloze","Simplify path - skip empty and '.': {{c1::if part and part != '.'}}","","stack::code"
"Basic","Simplify Unix Path: Convert path like '/a/./b/../c' to '/a/c'. Approach?","Stack for directories, pop for '..', skip '.' and empty","stack::problem"
"Cloze","Remove K digits - monotonic stack: {{c1::while k and stack and stack[-1] > digit: stack.pop(); k -= 1}}","","stack::code"
"Basic","Remove K Digits: Remove k digits for smallest number. Approach?","Monotonic increasing stack, remove larger digits before smaller","stack::problem"
"Cloze","Asteroid collision - same direction or moving apart: {{c1::if asteroid > 0 or not stack or stack[-1] < 0}}","","stack::code"
"Basic","Asteroid Collision: Asteroids collide if opposite directions. Approach?","Stack, only collision when stack top is + and current is -","stack::problem"
"Cloze","Online stock span - count days: {{c1::while stack and stack[-1][0] <= price: span += stack.pop()[1]}}","","stack::code"
"Basic","Online Stock Span: Count consecutive days with price <= today. Approach?","Monotonic stack storing (price, span) pairs","stack::problem"
"Cloze","Binary search has {{c1::O(log n)}} time complexity","","binary_search::complexity"
"Cloze","Binary search requires {{c1::O(1)}} extra space","","binary_search::complexity"
"Cloze","Binary search requires array to be {{c1::sorted}}","","binary_search::concept"
"Cloze","Binary search divides search space by {{c1::half}} each iteration","","binary_search::concept"
"Cloze","{{c1::Search space}} binary search: apply binary search on answer range, not array","","binary_search::concept"
"Cloze","{{c1::bisect_left}} returns leftmost position to insert element","","binary_search::concept"
"Cloze","{{c1::bisect_right}} returns rightmost position to insert element","","binary_search::concept"
"Cloze","Lower bound finds {{c1::first element >= target}}","","binary_search::concept"
"Cloze","Upper bound finds {{c1::first element > target}}","","binary_search::concept"
"Cloze","Import bisect: {{c1::import bisect}} or {{c2::from bisect import bisect_left, bisect_right}}","","binary_search::python"
"Cloze","Find insertion point: {{c1::bisect.bisect_left(arr, x)}}","","binary_search::python"
"Cloze","Find rightmost insertion point: {{c1::bisect.bisect_right(arr, x)}} or {{c2::bisect.bisect(arr, x)}}","","binary_search::python"
"Cloze","Insert maintaining sort order: {{c1::bisect.insort_left(arr, x)}}","","binary_search::python"
"Cloze","Binary search built-in: {{c1::bisect_left(arr, x)}} returns index of x or insertion point","","binary_search::python"
"Cloze","Check if element exists: {{c1::i = bisect_left(arr, x); return i < len(arr) and arr[i] == x}}","","binary_search::python"
"Cloze","Find floor (largest <= x): {{c1::i = bisect_right(arr, x) - 1}}","","binary_search::python"
"Cloze","Find ceiling (smallest >= x): {{c1::i = bisect_left(arr, x)}}","","binary_search::python"
"Cloze","Count elements < x: {{c1::bisect_left(arr, x)}}","","binary_search::python"
"Cloze","Count elements <= x: {{c1::bisect_right(arr, x)}}","","binary_search::python"
"Cloze","Integer mid to avoid overflow: {{c1::mid = left + (right - left) // 2}}","","binary_search::python"
"Cloze","Python mid (no overflow issue): {{c1::mid = (left + right) // 2}}","","binary_search::python"
"Basic","Problem says 'sorted array' with O(log n) required. What technique?","Binary search","binary_search::pattern"
"Basic","Problem asks for 'minimum satisfying condition'. What technique?","Binary search on answer space","binary_search::pattern"
"Basic","Problem asks for 'maximum satisfying condition'. What technique?","Binary search on answer space","binary_search::pattern"
"Basic","Problem involves 'rotated sorted array'. What approach?","Modified binary search","binary_search::pattern"
"Basic","Problem asks 'find peak element'. What approach?","Binary search comparing mid with neighbors","binary_search::pattern"
"Basic","Problem asks 'find first/last occurrence'. What approach?","Binary search with bisect_left/bisect_right","binary_search::pattern"
"Basic","Problem has 'matrix sorted row-wise and column-wise'. What approach?","Binary search or start from corner","binary_search::pattern"
"Basic","Problem asks 'minimize maximum' or 'maximize minimum'. What approach?","Binary search on answer","binary_search::pattern"
"Basic","Problem asks 'kth smallest/largest'. What approach?","Binary search on value range","binary_search::pattern"
"Cloze","Standard binary search template: {{c1::while left <= right: mid = (left + right) // 2}}","","binary_search::code"
"Cloze","Binary search - target found: {{c1::if arr[mid] == target: return mid}}","","binary_search::code"
"Cloze","Binary search - target in right half: {{c1::if arr[mid] < target: left = mid + 1}}","","binary_search::code"
"Cloze","Binary search - target in left half: {{c1::if arr[mid] > target: right = mid - 1}}","","binary_search::code"
"Cloze","Binary search - not found return: {{c1::return -1}} or {{c2::return left}} for insertion point","","binary_search::code"
"Cloze","Find first occurrence: {{c1::if arr[mid] >= target: right = mid - 1 else: left = mid + 1; return left}}","","binary_search::code"
"Cloze","Find last occurrence: {{c1::if arr[mid] <= target: left = mid + 1 else: right = mid - 1; return right}}","","binary_search::code"
"Cloze","Rotated array - find pivot: left half sorted if {{c1::nums[left] <= nums[mid]}}","","binary_search::code"
"Cloze","Rotated array - target in sorted half: {{c1::if nums[left] <= target < nums[mid]}}","","binary_search::code"
"Cloze","Find minimum in rotated: {{c1::if nums[mid] > nums[right]: left = mid + 1 else: right = mid}}","","binary_search::code"
"Cloze","Peak element - go toward higher neighbor: {{c1::if nums[mid] < nums[mid + 1]: left = mid + 1 else: right = mid}}","","binary_search::code"
"Cloze","Search space binary search template: {{c1::while left < right: mid = (left + right) // 2}}","","binary_search::code"
"Cloze","Search space - condition satisfied: {{c1::if condition(mid): right = mid else: left = mid + 1}}","","binary_search::code"
"Cloze","Koko eating bananas - hours needed: {{c1::hours = sum((pile + speed - 1) // speed for pile in piles)}}","","binary_search::code"
"Cloze","Koko eating bananas - ceiling division: {{c1::math.ceil(pile / speed)}} or {{c2::(pile + speed - 1) // speed}}","","binary_search::code"
"Cloze","Search 2D matrix - convert to 1D index: {{c1::row, col = mid // n, mid % n}}","","binary_search::code"
"Cloze","Median of two sorted - partition: {{c1::partitionX = (left + right) // 2}}","","binary_search::code"
"Cloze","Time based key-value - bisect for timestamp: {{c1::i = bisect_right(timestamps, timestamp) - 1}}","","binary_search::code"
"Basic","Binary Search: Find target in sorted array. Approach?","Standard binary search with left <= right","binary_search::problem"
"Basic","Search in Rotated Sorted Array: Find target in rotated array. Approach?","Binary search, check which half is sorted, narrow accordingly","binary_search::problem"
"Basic","Find Minimum in Rotated Sorted Array: Find min element. Approach?","Binary search comparing mid with right boundary","binary_search::problem"
"Basic","Find Peak Element: Find any peak. Approach?","Binary search moving toward higher neighbor","binary_search::problem"
"Basic","Search a 2D Matrix: Search in row-sorted matrix. Approach?","Treat as 1D array, binary search with index conversion","binary_search::problem"
"Basic","Koko Eating Bananas: Min speed to eat all in h hours. Approach?","Binary search on speed (1 to max pile)","binary_search::problem"
"Basic","Find First and Last Position: Range of target in sorted array. Approach?","Two binary searches: bisect_left and bisect_right - 1","binary_search::problem"
"Basic","Time Based Key-Value Store: Get value at or before timestamp. Approach?","Store (timestamp, value) list per key, binary search","binary_search::problem"
"Basic","Median of Two Sorted Arrays: Find median in O(log(m+n)). Approach?","Binary search on partition of smaller array","binary_search::problem"
"Basic","Time complexity of Search in Rotated Array?","O(log n)","binary_search::complexity"
"Basic","Time complexity of Koko Eating Bananas?","O(n log m) where m is max pile size","binary_search::complexity"
"Basic","Time complexity of Median of Two Sorted Arrays?","O(log(min(m, n)))","binary_search::complexity"
"Basic","Why use left + (right - left) // 2 instead of (left + right) // 2?","Prevents integer overflow in languages with fixed-size integers","binary_search::concept"
"Basic","When to use left < right vs left <= right?","left < right: searching for boundary. left <= right: searching for exact value","binary_search::concept"
"Basic","What's the difference between bisect_left and bisect_right when element exists?","bisect_left returns index of element, bisect_right returns index after element","binary_search::concept"
